I,II,III,aVR,aVL,aVF,V1
0.6111677,-0.046606787,-0.05465072,-0.036840264,-0.034894817,0.0967958,-0.042565726
0.59074163,-0.008364166,-0.041903723,-0.065000996,-0.040458374,0.08670537,-0.035666533
0.58357143,-0.013054981,-0.019667264,-0.0061041215,-0.045235388,0.1225311,-0.040830404
0.5673929,-0.058991402,-0.06663157,-0.021619622,0.010360549,0.07778614,-0.051278155
0.5733444,-0.018654391,-0.08118175,-0.010714733,-0.06296957,0.08497229,-0.019716533
0.5547342,-0.052693456,-0.009502948,-0.031822044,-0.022206165,0.108771525,-0.04812608
0.59323174,-0.07734447,-0.029782154,-0.08188441,-0.039702,0.11045086,-0.041747462
0.5832318,-0.048847705,-0.028221143,-0.009649069,-0.057445075,0.066175975,-0.06865825
0.57566804,-0.032747705,-0.062236793,-0.05797182,-0.041668434,0.10406522,-0.03521956
0.59329253,-0.05029932,0.3273149,-0.05668832,-0.06890324,0.09338403,-0.053256217
0.6014456,-0.0475291,0.32345432,-0.038261633,-0.053297944,0.07078271,-0.05092511
0.6353973,-0.018859774,0.29155242,-0.014166499,-0.04266978,0.07164793,-0.058522314
0.56251895,-0.039943583,0.35691744,-0.02100772,-0.073095806,0.045002606,-0.04455339
0.61502373,-0.059281196,0.33669993,-0.02428961,-0.03228758,0.11822477,-0.082544684
0.6102339,-0.028715791,0.33059928,-0.04899294,-0.06203162,0.102347195,-0.029109256
0.5739823,-0.039143443,0.3358547,-0.049649104,-0.07213137,0.054377947,-0.04387025
0.5922778,-0.09386899,0.30790102,-0.036518026,-0.06504525,0.094220735,-0.05278261
0.5775663,-0.035209168,0.3647592,-0.046377644,-0.00025714398,0.06480408,-0.07474084
0.58879584,-0.03627836,0.36271134,-0.026328575,-0.08367621,0.09258342,-0.0354536
0.6134853,-0.04405059,0.35806775,-0.027850656,-0.03573055,0.06232972,-0.05713956
0.5934932,-0.026956445,0.39188635,-0.03296363,-0.05982318,0.06290997,-0.018668719
0.5894898,-0.058575135,0.34289762,-0.09564649,-0.052129827,0.062298413,-0.035400886
0.56850666,-0.038733438,0.3627872,-0.042903665,-0.033384815,0.05276961,-0.014770319
0.54508597,-0.07713814,0.36175877,-0.047976032,-0.03470258,0.09171715,-0.043059554
0.5681114,-0.037992015,0.45302054,-0.04277331,-0.05974775,0.07948154,-0.024577368
0.59378666,-0.007406843,0.46585926,-0.06155453,-0.073624514,0.061454155,-0.037212614
0.5363453,-0.066698715,0.4788878,-0.07329731,-0.03435877,0.07745628,-0.055821218
0.5428821,-0.06233052,0.46898833,-0.037871707,-0.036086936,0.02209941,-0.043390278
0.56346613,-0.061667003,0.46388197,-0.05459272,-0.053166084,0.027714465,-0.06414642
0.53806686,-0.045198273,0.52051,-0.036304377,-0.03895935,0.059385076,-0.006422649
0.53859156,-0.06938983,0.5402414,-0.061547387,-0.05704569,0.062183283,-0.050146405
0.54251575,-0.04003433,0.49994954,-0.020141067,-0.065000035,0.050608207,-0.047935072
0.52008545,-0.03185197,0.48687845,-0.028767472,-0.048709527,0.0048833094,-0.040989053
0.5241904,-0.03843062,0.53630704,-0.043181024,-0.03873691,0.018778019,-0.070856474
0.5538824,-0.084813975,0.482499,-0.053711433,-0.04326066,0.045815144,-0.02301824
0.5096741,-0.029869705,0.50922585,-0.03272488,-0.039589804,0.08344318,-0.07027965
0.4997391,-0.031352397,0.5063358,-0.04224879,-0.06531132,0.056674995,-0.07512916
0.51483953,-0.03382249,0.5012527,-0.045654036,-0.018788097,0.061239175,-0.0537562
0.53769183,-0.04329413,0.5228754,-0.02989367,-0.057598595,0.03383805,-0.07633693
0.51459724,-0.04667173,0.51507103,-0.022544792,-0.05345383,0.031018697,-0.019836703
0.5045981,-0.030751538,0.5363311,-0.07644755,-0.077772446,-0.072069034,-0.05601339
0.5100031,-0.013252134,0.540189,-0.07273009,-0.055599507,-0.03268596,-0.11614575
0.46930113,-0.071105555,0.53062916,-0.06764996,-0.041399993,-0.053508382,-0.048045777
0.509083,-0.030803844,0.5388977,-0.08241484,-0.03711614,-0.038511705,-0.041296232
0.5017064,-0.054411553,0.54478407,-0.05394218,-0.021448396,-0.052073486,-0.061115857
0.48057675,-0.055600785,0.56853104,-0.041004993,-0.042602625,-0.047424953,-0.08012518
0.50348413,-0.084057294,0.55213773,-0.053755045,-0.047788415,-0.05508124,-0.05539282
0.4552971,-0.059341066,0.57421094,-0.06432771,-0.06257118,-0.049152784,-0.06327938
0.49476647,-0.07390841,0.57188123,-0.03143396,-0.06719792,-0.033961583,-0.07347455
0.4695405,-0.06355727,0.5738805,-0.051469054,-0.03487521,-0.079604775,-0.07555668
0.45384422,-0.07656021,0.59232783,-0.04773682,-0.03557507,-0.084454924,-0.051471762
0.45418602,-0.06389017,0.5441396,-0.0318273,-0.076452255,-0.046394706,-0.036851563
0.4463313,-0.06334895,0.5588551,-0.057691578,-0.04076482,-0.026415253,-0.04599586
0.46666154,-0.053605594,0.6052104,-0.014336412,-0.042533018,-0.021685801,-0.09010065
0.06592654,-0.088148855,0.5662576,-0.06481016,-0.07813004,-0.08034206,-0.043544296
0.07121316,-0.08507659,0.5163943,-0.016207265,-0.045357093,-0.06422371,-0.04071675
0.106161386,-0.049239516,0.5697631,-0.075972505,-0.07746873,-0.0860621,-0.028603867
0.07246493,-0.072737336,0.57747954,-0.046438873,-0.10537443,-0.067800805,-0.07578632
0.101295285,-0.035607938,0.52322894,-0.06994917,-0.06030058,-0.03464157,-0.058230586
0.11615121,-0.05290229,0.60287225,-0.035016358,-0.052251387,-0.05766552,-0.0460572
0.072973534,-0.045580775,0.5623733,-0.067280665,0.2904677,-0.0651935,-0.06826709
0.093452886,-0.029809684,0.5835043,-0.052206106,0.35602397,-0.047121815,-0.046985332
0.055537462,-0.064524435,0.57253015,-0.07134106,0.31206194,-0.07423126,-0.058810744
0.09246132,-0.07012581,0.5512308,-0.03989157,0.31311932,-0.02677651,-0.075565174
0.080080375,-0.04150705,0.55536675,-0.07205613,0.32434654,-0.058795404,-0.07416595
0.08424802,-0.049055018,0.5576855,-0.025576992,0.31239137,-0.06728117,-0.0342595
0.060541533,-0.06329524,0.5975419,-0.07946858,0.34515342,-0.04781165,-0.079477005
0.03886761,-0.032021973,0.57215035,-0.08676369,0.33901125,-0.04106541,-0.08321114
0.08076146,-0.06439766,0.56376773,-0.041121736,0.34320164,-0.028233275,-0.053265203
0.02800659,-0.0597981,0.5544483,-0.07228644,0.3294007,-0.06465295,-0.061065026
0.061477225,-0.06032905,0.5958306,-0.060898248,0.31545764,-0.039032374,-0.08698593
0.08516907,-0.07974445,0.5997907,-0.067497395,0.3414524,-0.05902834,-0.07144097
0.06867647,-0.059799064,0.5926329,-0.087602936,0.36174178,-0.07357837,-0.0776864
0.10227062,-0.033712897,0.57705075,-0.06318797,0.35167575,-0.077184334,-0.07448145
0.08224365,-0.053045187,0.5710955,-0.036646236,0.37075505,-0.083884224,-0.011445144
0.04707394,-0.061618853,0.5389105,-0.042177383,0.44170365,-0.077074006,-0.068291724
0.059081666,-0.06577016,0.5560772,-0.057898954,0.46130013,-0.040220678,-0.08015983
0.055944823,-0.056211267,0.544915,-0.04058324,0.43933108,-0.048694413,-0.022392858
0.023579195,-0.04812618,0.51951563,-0.08431188,0.46874377,-0.087945744,-0.045356415
0.034719225,-0.05122874,0.57443607,-0.0699226,0.4579227,-0.09834134,-0.048917007
0.040590756,-0.07034192,0.5364841,-0.055788524,0.44566742,-0.08595049,-0.08036651
0.009334964,-0.05749919,0.571262,-0.06660312,0.47865498,-0.079529546,-0.040165152
0.04923761,-0.054685313,0.5617583,-0.06922058,0.51804125,-0.070349425,-0.04795862
0.04150997,-0.08471639,0.5518764,-0.08858536,0.46333036,-0.041115213,-0.061630692
0.011212856,-0.06149533,0.5494577,-0.10648677,0.49990514,-0.07581428,-0.099186
0.05091032,-0.108372554,0.5211919,-0.048789147,0.518311,-0.03153648,-0.06554487
0.055275213,-0.055781413,0.56679446,-0.060567655,0.5530275,-0.09903608,-0.030833472
0.04360687,-0.052509904,0.52648133,-0.047676798,0.50165933,-0.072689414,-0.061309107
0.030670337,-0.051049586,0.52748185,-0.07474522,0.5031913,-0.050289534,-0.07352984
0.047043536,-0.074184254,0.5041302,-0.08053887,0.49663153,-0.04933921,-0.07085246
0.04685995,-0.06038424,0.49400207,-0.06643422,0.5467292,-0.073279455,-0.06975022
0.037422698,-0.038367018,0.51753134,-0.0497621,0.51034224,-0.046811026,-0.08283838
0.012780097,-0.038850665,0.50754315,-0.071755104,0.5238671,-0.05088213,-0.06795096
0.032781098,-0.06798852,0.48246205,-0.05136937,0.49770442,-0.08104736,-0.03855038
0.049114864,-0.06489673,0.46438667,-0.08780929,0.55558133,-0.061384555,-0.041094027
0.011208669,-0.045741994,0.4625141,-0.07118916,0.5640992,-0.053887952,-0.083046935
0.06301628,-0.09825238,0.50644517,-0.069638625,0.56069416,-0.08044703,-0.042718392
0.008441772,-0.07497301,0.4647213,-0.043983698,0.5143282,-0.034624986,-0.05328867
0.017480507,-0.042074267,0.4645274,-0.06463313,0.5610444,-0.08549292,-0.056118906
0.0012421329,-0.04955487,0.49448836,-0.03413733,0.51772434,-0.066177025,-0.060420644
0.01699867,-0.061945826,0.43707278,-0.0962848,0.5544238,-0.094326645,-0.08793863
-0.024487412,-0.09971898,0.43886995,-0.06700396,0.5592581,-0.06753513,-0.0777139
-0.0027572422,-0.07087079,0.43178993,-0.06628462,0.5630613,-0.091214046,-0.053214215
-0.015889019,-0.081940144,0.473145,-0.05773997,0.56905836,-0.07602441,-0.09427924
-0.06770332,-0.06378931,0.47413427,-0.08667729,0.55951935,-0.102142036,-0.09122559
-0.050788395,-0.08686428,0.4426471,-0.036988415,0.5215517,-0.054681074,0.2881658
-0.058023468,-0.09145806,0.08803808,-0.070684314,0.5724285,-0.06381799,0.2726032
-0.11864202,-0.11250614,0.05975536,-0.09295018,0.5644092,-0.04946062,0.3110971
-0.030631665,-0.047036964,0.10926405,-0.071793556,0.54494035,-0.07842916,0.28563112
-0.06583067,-0.07973168,0.074589595,-0.0779995,0.5319451,-0.049059324,0.31156808
-0.087528445,-0.06885555,0.08517945,-0.016333759,0.59427816,-0.071212865,0.31907344
-0.06911707,-0.07230439,0.064851925,-0.05126076,0.5880527,-0.06999628,0.308566
-0.068995975,-0.09386845,0.06041082,-0.07152654,0.577299,-0.030238705,0.3189731
-0.08611585,-0.09796018,0.09780547,-0.075017214,0.54921114,-0.0824724,0.3155841
-0.069078624,-0.093143255,0.07407663,-0.05401582,0.51175886,-0.048487775,0.3340887
-0.08544344,-0.08775736,0.09101184,-0.05331675,0.57655835,-0.06370029,0.3203597
-0.081637226,-0.06621786,0.06575799,-0.13178098,0.5675691,-0.08498808,0.34011024
-0.087530516,-0.08971929,0.042316414,-0.06094507,0.5515174,-0.10011875,0.3643896
-0.10271226,-0.03912902,0.04621472,-0.0734995,0.5800873,-0.094720535,0.40696323
-0.07139495,-0.053768657,0.058504544,-0.10053456,0.5729371,-0.05169818,0.42692482
-0.06285748,-0.058396276,0.042445045,-0.056959186,0.5576909,-0.039875478,0.45381886
-0.06451653,-0.07720738,0.03132211,-0.029890439,0.5528684,-0.0729854,0.40850505
-0.058665358,-0.04477825,0.07596278,-0.06392795,0.5509918,-0.07218623,0.49358848
-0.068825655,-0.079672575,0.0394673,-0.053303894,0.5611839,-0.059783395,0.48361292
-0.0862145,-0.07618522,0.05152634,-0.03947761,0.5278565,-0.07409395,0.43798187
-0.059013166,-0.072406955,0.053050824,-0.09241169,0.55075556,-0.053812444,0.4325131
-0.10320217,-0.06201536,0.03369901,-0.11320325,0.52086365,-0.070219375,0.48084322
-0.09430954,-0.06355795,0.072780624,-0.063158795,0.56285673,-0.07358529,0.4633032
-0.095823325,-0.08604183,0.019693395,-0.08149155,0.5434298,-0.09052358,0.5101965
-0.055180322,-0.08744132,0.04550976,-0.104264915,0.5154967,-0.095686786,0.5039046
-0.058166705,-0.064224415,0.043410476,-0.07858587,0.5271606,-0.14020424,0.5033476
-0.067516305,-0.062957674,0.03558415,-0.06271146,0.50457495,-0.052580073,0.49412596
-0.056062646,-0.08536827,0.0088827945,-0.08048068,0.5476506,-0.08043338,0.5419763
-0.095324636,-0.10948274,0.05036032,-0.09347553,0.54576033,-0.08574693,0.5292825
-0.071003705,-0.08212193,0.045908652,-0.08244575,0.5227799,-0.11700975,0.53030485
-0.08071461,-0.065740615,0.015593548,-0.07860066,0.5353605,-0.09101339,0.5460599
-0.061507896,-0.042337198,0.041293602,-0.11703518,0.5024561,-0.09387927,0.5052865
-0.08098331,-0.10263799,0.03265388,-0.081534326,0.5097054,-0.09457429,0.5547499
-0.08660986,-0.08744243,-0.002471255,-0.10579781,0.5137683,-0.07225428,0.52693945
-0.06832389,-0.086930126,0.0040215496,-0.06596154,0.4838228,-0.07669708,0.5418866
-0.0618486,-0.052255876,0.04179926,-0.110592835,0.47985035,-0.1065979,0.53480595
-0.09296768,-0.08029961,0.023130314,-0.059346937,0.49142045,-0.105557606,0.50290275
-0.081049964,-0.09797498,0.0035396484,-0.08801175,0.47982642,-0.10582202,0.56191266
-0.10122379,-0.06888107,-0.004484229,-0.090914495,0.44576824,-0.043844458,0.50836146
-0.13024159,-0.08837315,0.0002133733,-0.07439128,0.41095552,-0.05042592,0.5273852
-0.07649543,-0.104992375,-0.00055548124,-0.09782531,0.4448317,-0.09755061,0.5393019
-0.068549626,-0.0985832,-0.010794864,-0.07515282,0.39989156,-0.12025962,0.5107064
-0.07570836,-0.046268854,-0.03094264,-0.095591865,0.41533637,-0.07838881,0.52896374
-0.120161735,-0.07348632,0.024439657,-0.09230519,0.41083923,-0.0802317,0.55684656
-0.088407144,-0.07923496,0.018777858,-0.07328308,0.4099638,-0.075051814,0.5457672
-0.12597561,-0.08660653,-0.028394533,-0.10438027,0.43060255,-0.06678118,0.54794306
-0.05443197,-0.07598302,-0.0025176522,-0.107112736,0.08190354,-0.07279191,0.53522736
-0.10376326,-0.07643744,-0.10008693,-0.07707766,0.070288256,-0.10437096,0.5545278
-0.0571491,-0.076413795,-0.08748852,-0.08279517,0.07168422,-0.07637635,0.5469512
-0.06355362,-0.08017411,-0.08936634,-0.07909716,0.07103455,-0.06539454,0.520264
-0.10069548,-0.06530771,-0.09124036,-0.07613089,0.0068113133,-0.09716371,0.5484674
-0.10555086,-0.08243308,-0.042836223,-0.08174766,0.05574564,-0.076896034,0.52682537
-0.07609807,-0.102664255,-0.091911994,-0.070943624,0.0183646,-0.09416109,0.56857103
-0.100201085,-0.09556306,-0.099479884,-0.08136588,0.06318729,-0.043391213,0.54151636
-0.08147286,-0.123102926,-0.09877418,-0.12366863,0.009812043,-0.1100591,0.5982827
-0.09338586,-0.043192968,-0.06285377,-0.118687004,0.046694465,-0.06061033,0.5654728
-0.119558044,-0.06667978,-0.116976924,-0.04537589,0.059847355,-0.11735113,0.54158914
-0.12874861,-0.100740656,-0.09939171,-0.08413781,0.025085589,-0.048278198,0.5536218
-0.07980874,-0.08997932,-0.05540597,-0.06533759,0.06518431,-0.107173406,0.49785268
-0.09577556,-0.09728193,-0.079664685,-0.091458485,0.054552536,-0.08075097,0.55629206
-0.09580698,-0.053894237,-0.08090674,-0.085905485,0.050467957,-0.117329046,0.5178147
-0.07102747,-0.11334229,-0.042301822,-0.094012044,0.055204567,-0.11194438,0.5329724
-0.06167427,-0.08285359,-0.080216154,-0.03582457,0.032415736,-0.06718817,0.5133648
-0.090791166,-0.087510824,-0.099503994,-0.080275424,0.04095591,-0.064777024,0.5120136
-0.09234818,-0.06899944,-0.09117775,-0.09623337,0.036399405,-0.08074903,0.5171246
-0.07572807,-0.08781112,-0.10843958,-0.118761726,0.03419176,-0.0709093,0.5183769
-0.11306315,-0.12108862,-0.060805697,-0.04644977,0.019210495,-0.065026864,0.51218194
-0.08165366,-0.09113908,-0.074625485,-0.08938229,0.0059733572,-0.09980026,0.508349
-0.07527006,-0.10575102,-0.0638195,-0.071423195,0.022224732,-0.114287004,0.4713334
-0.07289301,-0.08490602,-0.06223793,-0.06937766,0.019226378,-0.086771674,0.54573786
-0.12542127,-0.05800267,-0.09497043,-0.095942825,0.01040022,-0.098230235,0.49877942
-0.102100685,-0.12166209,-0.105768636,-0.073424526,0.040212028,-0.07910115,0.49772885
-0.10462498,-0.10306417,-0.08809397,-0.09914248,-0.0022699023,-0.07609914,0.47681195
-0.08524687,-0.09829847,-0.104699835,-0.10705314,0.01571505,-0.10087763,0.46056134
-0.07781337,-0.095060885,-0.084129125,-0.06413897,0.040411327,-0.07334609,0.47529814
-0.05767647,0.28013366,-0.06496874,-0.09077447,0.033175305,-0.07452791,0.47209823
-0.097691156,0.26719964,-0.091154635,-0.07742159,0.037196256,-0.07332549,0.48618853
-0.09792321,0.2842387,-0.08497186,-0.07975335,-0.0010974907,-0.096127614,0.49535084
-0.06515699,0.26857072,-0.09002735,-0.07539179,0.024222318,-0.07255199,0.47679374
-0.082396306,0.29075834,-0.0722733,-0.119458586,-0.014933099,-0.0779278,0.40518847
-0.06315097,0.3066983,-0.10185965,-0.10020982,-0.0014294703,-0.07570031,0.42438975
-0.08290435,0.28138638,-0.13260783,-0.09516841,-0.0018128175,-0.055123135,0.43320918
-0.11199488,0.31645584,-0.07943517,-0.10548212,-0.0119869765,-0.082297064,0.41120002
-0.11568749,0.30657756,-0.069268234,-0.08044478,-0.010025025,-0.10116417,0.41086274
-0.12022628,0.33104458,-0.08026855,-0.06545817,-0.015000273,-0.11140513,0.011381179
-0.07612484,0.31061497,-0.10217048,-0.06246218,-0.027149398,-0.06680715,0.07154816
-0.06576251,0.3266778,-0.11223469,-0.09631854,0.0072339023,-0.0823883,0.014685362
-0.052714504,0.3225507,-0.0798118,-0.08386243,-0.015959598,-0.056301307,0.019626142
-0.07300566,0.32564786,-0.08703819,-0.0809549,-0.010720786,-0.13045882,0.02961522
-0.06677575,0.33685824,-0.09254837,-0.07760739,-0.086756974,-0.07181917,0.046742257
-0.10179631,0.34642047,-0.053746715,-0.107758686,-0.089101456,-0.09541873,0.014974699
-0.11348648,0.39107618,-0.10929417,-0.05394656,-0.08850207,-0.09742858,0.02491
-0.07351748,0.45055395,-0.05501832,-0.07198866,-0.09662741,-0.10581522,0.06773815
-0.082325056,0.39037663,-0.09004299,-0.07162569,-0.062310737,-0.07268725,0.041106664
-0.08868811,0.41943562,-0.12754841,-0.0667678,-0.075622104,-0.078566276,0.050573077
-0.083246596,0.4366804,-0.09457808,-0.080311306,-0.09062639,-0.11384167,0.01567966
-0.084686056,0.45211744,-0.071959846,-0.111696035,-0.100090854,-0.08785134,0.03778476
-0.065627865,0.4805675,-0.098605305,-0.09408366,-0.09368062,-0.07718192,0.0345562
-0.06555764,0.41691992,-0.12095292,-0.124478415,-0.083104916,-0.08789714,0.019735772
-0.08072478,0.44884017,-0.09489948,-0.08330774,-0.06161039,-0.06945238,0.032943413
-0.074843675,0.42123112,-0.10890318,-0.095144,-0.11922068,-0.0975605,-0.0055971094
-0.08162772,0.4690381,-0.08207268,-0.09271941,-0.07871347,-0.13699612,0.039255243
-0.10128029,0.47834024,-0.0765889,-0.06797687,-0.069522426,-0.08832254,0.020688687
-0.077072226,0.50908524,-0.113328926,-0.10134339,-0.121937886,-0.088591,0.021688024
-0.12023873,0.48390552,-0.10646491,-0.097391285,-0.095971845,-0.0861251,0.041980598
-0.07141499,0.5064565,-0.077359974,-0.092053354,-0.11378318,-0.07035324,0.031658445
-0.11652596,0.50119454,-0.10981239,-0.12943535,-0.084024906,-0.13168477,0.014683742
-0.0870608,0.48461223,-0.11442003,-0.09809814,-0.09994388,-0.09754653,-0.0032875347
-0.109819986,0.46879405,-0.11649073,-0.14263281,-0.09551969,-0.111370064,0.04357265
-0.08198785,0.5059851,-0.08601486,-0.10476606,-0.10127675,-0.117216244,-0.011885534
-0.09387154,0.4740096,-0.08700988,-0.076089256,-0.07878976,-0.09463901,0.025384676
-0.12522423,0.5329763,-0.10701003,-0.08438378,-0.08874845,-0.07929267,-0.021306457
-0.08504987,0.50690466,-0.09336215,-0.10536026,-0.08884532,-0.087444924,0.026807344
-0.10515569,0.53697544,-0.06305463,-0.09278131,-0.09038484,-0.10734773,0.026435457
-0.07610643,0.50624526,-0.113210574,-0.11522916,-0.08227955,-0.0966388,-0.034289367
-0.09383361,0.52385503,-0.13289498,-0.09390699,-0.09909956,-0.0752622,0.010655573
-0.086081125,0.5251436,-0.08488803,0.31911328,-0.05997405,-0.08032696,0.0066723456
-0.11326901,0.522384,-0.09632565,0.30322656,-0.11881353,-0.10517303,0.011044822
-0.10603102,0.5168088,-0.10844488,0.2730642,-0.12876275,-0.10659431,0.0018991623
-0.10354256,0.5353367,-0.08132818,0.28081173,-0.1305434,-0.12869947,-0.027071673
-0.0773598,0.5108377,-0.07770935,0.2635089,-0.13608561,-0.103082076,-0.014619154
-0.06106903,0.5068929,-0.13878213,0.2724484,-0.08115318,-0.12933235,0.02054071
-0.110841386,0.55750585,-0.10778991,0.3010029,-0.083710596,-0.053396557,-0.03741397
-0.073321015,0.54860675,-0.048507657,0.2884259,-0.07070245,-0.111960344,-0.011332923
-0.13837022,0.5366415,-0.08330856,0.32205924,-0.11610942,-0.072797045,-0.07195158
-0.11897778,0.5697325,-0.08157192,0.34030896,-0.080184765,-0.05873187,-0.114909045
-0.11438554,0.5320258,-0.07175209,0.32039168,-0.09407349,-0.090885945,-0.123545706
-0.12237477,0.5646318,-0.09498322,0.32048166,-0.09199287,-0.097324885,-0.12064664
-0.12710963,0.5423309,-0.079504184,0.2894212,-0.08292541,-0.12188517,-0.087538436
-0.0872898,0.51881087,-0.08118854,0.34245974,-0.11067542,-0.10564178,-0.12104186
-0.099941686,0.5765978,-0.0848795,0.38424698,-0.04391535,-0.063581035,-0.098367535
-0.08818142,0.5596269,-0.10220977,0.40517947,-0.069131926,-0.08874448,-0.0683441
-0.08206791,0.5374124,-0.09243618,0.43900517,-0.10651148,-0.0953104,-0.096903525
-0.090671495,0.5542408,-0.107751064,0.4465357,-0.11779859,-0.06974137,-0.11154009
-0.08293367,0.53133243,-0.095832646,0.42258838,-0.09784702,-0.082163125,-0.093580745
-0.09758332,0.555543,-0.11956249,0.42956758,-0.092547506,-0.099150136,-0.09756613
-0.12003491,0.4905366,-0.11210752,0.42943448,-0.07498274,-0.09196993,-0.087241895
-0.07523976,0.517205,-0.10204229,0.42498475,-0.11977047,-0.111757345,-0.06401315
-0.108277924,0.556274,-0.11536979,0.44161126,-0.09078594,-0.10771649,-0.0885603
-0.11530586,0.5306285,-0.10669428,0.42725268,-0.12717424,-0.100719914,-0.055918287
-0.10024918,0.53855056,-0.09996934,0.47822592,-0.08796367,-0.085541405,-0.087584786
-0.11504255,0.5060878,-0.08874109,0.47734433,-0.098936416,-0.12173359,-0.11213296
-0.10522908,0.56845045,-0.07789532,0.48539197,-0.058146875,-0.09535567,-0.05111441
-0.09009215,0.5536197,-0.106248915,0.4596578,-0.12789328,-0.104770474,-0.09946959
-0.09009777,0.52395797,-0.070362516,0.45924458,-0.06965244,-0.11508319,-0.11816245
-0.11511121,0.5178875,-0.07838239,0.48845074,-0.13123123,-0.104844436,-0.050680034
-0.10699733,0.54443073,-0.08716135,0.49273005,-0.123787425,-0.14367129,-0.11190556
-0.075843796,0.5611934,-0.094257474,0.49240205,-0.13087235,-0.112482235,-0.11277825
-0.08748831,0.53817314,-0.09103389,0.49328795,-0.09240926,-0.119406044,-0.10844572
-0.055999476,0.5599372,-0.07375975,0.53685296,-0.12097475,-0.1030991,-0.09420825
-0.07398129,0.49530712,-0.073112264,0.5145464,-0.124550484,-0.14317966,-0.078966625
-0.07477969,0.4944699,-0.070966616,0.5486555,-0.0936102,0.25998333,-0.15064138
-0.12550323,0.48403352,-0.09691931,0.53766394,-0.088710345,0.2806529,-0.07921584
-0.08254756,0.51345414,-0.08672542,0.54921854,-0.09702778,0.26629925,-0.108915456
-0.09896442,0.5047903,-0.07103136,0.49635723,-0.101146676,0.28468144,-0.10616018
-0.10899806,0.494752,-0.11045274,0.5322274,-0.061400227,0.27038902,-0.063674584
-0.09469285,0.5103433,-0.1044215,0.5140695,-0.095136434,0.2553649,-0.09378699
-0.07922227,0.51502705,-0.09780577,0.4916006,-0.082012676,0.2921785,-0.089172475
-0.08818182,0.4559457,-0.080206476,0.55677396,-0.095340006,0.3113114,-0.09916966
-0.11583848,0.47045505,-0.07996556,0.52278703,-0.12022653,0.2766451,-0.08299615
-0.08348898,0.494591,-0.102955446,0.50918674,-0.08734041,0.29912543,-0.065977946
-0.11115767,0.46448606,-0.12857811,0.52344584,-0.11152186,0.30865106,-0.14790723
-0.094138615,0.45338959,-0.093548596,0.5170809,-0.100292,0.3756495,-0.07677992
-0.10460424,0.48509857,-0.11690356,0.5202193,-0.09242918,0.32797962,-0.06759657
-0.10297812,0.43417427,-0.12839952,0.53056836,-0.13742915,0.2901528,-0.08857953
-0.08333809,0.4490327,-0.12394038,0.57034284,-0.13085298,0.36711064,-0.11221019
-0.11952757,0.4566019,-0.09219608,0.5229451,-0.08053452,0.4315773,-0.121769145
-0.059879147,0.4333833,-0.0715623,0.56982034,-0.11205798,0.47329774,-0.051546134
-0.13526271,0.4552207,-0.098063104,0.5537936,-0.11116743,0.42443532,-0.11694067
-0.110850886,0.42274645,-0.094669916,0.54474264,-0.09556876,0.42952183,-0.0685447
-0.09154843,0.45673263,-0.07529476,0.5515983,-0.10666612,0.45106077,-0.09114244
-0.087320104,0.42035276,-0.1298955,0.5365462,-0.09065463,0.432408,-0.058089774
-0.10106822,0.43047312,-0.08865518,0.5614497,-0.100081146,0.4032391,-0.10542391
-0.100257434,0.42602223,-0.099341415,0.54634255,-0.09513756,0.4804334,-0.13126124
-0.09094812,0.3924805,-0.08783797,0.50080276,-0.11319629,0.45280623,-0.0991157
-0.1038286,0.35776803,-0.10887689,0.53893334,-0.09533531,0.49126798,-0.12893616
-0.071390264,0.051275197,-0.11561264,0.54741937,-0.07715211,0.4600539,-0.04571268
-0.08251218,0.044747166,-0.09648898,0.5245113,-0.11065412,0.48252782,-0.086709194
-0.08188653,0.05362545,-0.06635919,0.5311879,-0.08103665,0.50181645,-0.08378041
-0.118708596,0.037152305,-0.08216726,0.5145978,-0.10041667,0.5105619,-0.08381006
-0.101014264,0.03221482,-0.10958035,0.49731565,-0.08473686,0.49805555,-0.11329829
-0.10547543,0.08010015,-0.12628555,0.49169552,-0.09689069,0.501106,-0.10210673
-0.119616345,0.009557931,-0.13314566,0.4896189,-0.100172535,0.513684,-0.09729703
-0.092337824,0.05272557,-0.07321912,0.5312213,-0.092546515,0.51422375,-0.06066334
-0.1103294,0.025563523,-0.11867813,0.46533856,-0.07530453,0.48256785,-0.12271832
-0.086502366,0.02931668,-0.106120706,0.49894285,-0.09488849,0.48620045,-0.114182115
-0.12104681,0.028634824,-0.07321876,0.49391288,-0.09007236,0.47250992,-0.1069016
-0.0652933,0.01782101,-0.13195214,0.5003624,-0.1070438,0.53286767,-0.11314704
-0.11763047,0.044195443,-0.06985853,0.46548358,-0.06828608,0.5122657,-0.12888235
-0.09534606,0.059433814,-0.10480492,0.50712466,-0.086925365,0.53902256,-0.15382619
-0.08392179,0.03984019,-0.12273064,0.46984735,-0.098204814,0.5329259,-0.13629587
-0.11119724,0.031295817,-0.104731455,0.51405245,-0.10223751,0.50683016,-0.077803835
-0.0827591,0.008257202,-0.114260405,0.47489405,-0.08025031,0.5262945,-0.099972844
-0.12441476,0.037050225,-0.09101469,0.48117447,-0.111955166,0.5212155,-0.08312031
-0.07080993,0.068538606,-0.11281493,0.47875318,-0.13550979,0.51953256,-0.11150256
